   name1,name2,street1,street2,city,state,zip,zip4,county,phone,intake_prompt,intake1,intake2,website,latitude,longitude,type_facility,last_update,mh,psy,rtcc,rtca,ores,ph,omh,cmhc,msnh,ipt,cft,gt,cbt,dbt,bmt,idd,tt,at,ect,ptm,tele,smon,smpd,smop,hi,res,phdt,op,pvt,vamc,sma,osg,lmg,tbg,ih,sf,md,mc,si,pi,mi,smha,swfs,scjj,sef,osf,clf,csbg,cmhg,vaf,cit,wi,ss,pa,ah,sp,nx,fx,co,gl,vet,adm,mf,cj,se,hv,trma,sed,smi,alz,ptsd,tbi,tay,ped,act,icm,cm,cdm,peer,coot,dec,es,fpsy,hs,imr,ipc,lad,nrt,nsc,prs,stu,sps,semp,sh,tpc,tcc,vrs,chld,yad,adlt,snr,itu,pvtp,pvtn,fqhc,vo,f17,f19,f25,f28,f30,f31,f35,f36,f37,f4,f42,f43,f47,f66,f67,f70,f81,f92,n13,n18,n23,n24,n40 
Valley Cities,Kent,325 West Gowe Street,,Kent,WA,98032,5892,King,253-833-7444,,,,http://www.valleycities.org,47.3810959,-122.2358124,MH,2018-07-24 15:38:47.554,1,,,,,,,1,,1,1,1,1,1,,1,1,,,1,,1,,,,,,1,,,,,,,,1,1,1,1,1,1,1,,,,,1,,,,1,,,,1,,,,1,1,1,,,,1,,1,1,1,,1,,1,,,,1,,,1,,,1,,,,,,,,1,,1,,,,,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Refugee Womens Alliance,Community Mental Health Agency,124 4th Avenue South,Suite 230,Kent,WA,98032,,King,253-246-4003,,,,http://rewa.org,47.3812501,-122.2371926,MH,2017-04-25 15:02:15,1,,,,,,1,,,1,1,1,1,,,,1,,,,,,1,,,,,1,,,,,,,,,1,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,,,,,,,,1,,,,,1,,1,,,,,,1,,,,,,,
Consejo Counseling and Referral Servs,Kent,515 West Harrison Street,Suite 109,Kent,WA,98032,,King,253-856-9000,,206-461-4880,,http://www.consejocounseling.org,47.3824077,-122.2386782,MH,2018-01-26 15:29:49.354,1,,,,,,1,,,1,1,1,1,1,1,,1,,,1,1,,1,,,,,1,,,,,,,,1,1,1,1,1,,1,,,,,1,1,1,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,1,1,,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside University Health System,Temecula Clinic,41002 County Center Drive,Suite 320,Temecula,CA,92591,,Riverside,951-600-6355,,,,http://,33.5277015,-117.1612045,MH,2018-07-10 12:09:36.371,1,,,,,,1,,,1,,1,1,,,,1,,,1,,,1,,,,,1,,,,,1,,,1,1,,,1,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,1,,,,,,,,,1,,1,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Multicare Auburn Medical Center,Geropsychiatry Unit,202 North Division Street,Plaza One,Auburn,WA,98001,4939,King,253-545-2813,,253-545-2336,,http://www.multicare.org,47.308955,-122.2288282,MH,2017-02-27 11:25:37,1,1,,,,,,,,,,1,1,1,,,,1,,1,,1,,,1,,,,,,,,,,,,1,1,1,1,1,1,,,,,1,,,1,,1,,,1,,,,,1,1,,1,,1,1,,,,1,,,,,,,1,,,,1,1,1,,,,,1,,1,1,1,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Sound,Tukwila,6400 Southcenter Boulevard,,Seattle,WA,98188,,King,206-444-3600,Intakes,206-302-2300,800-828-1449,http://,47.4629733,-122.253868,MH,2018-08-07 12:41:32.669,1,,,,,,1,,,1,1,1,1,,,1,,,,1,1,1,,,,,,1,,,,,,,,1,1,1,1,1,,1,,,1,,1,,,,1,,,,1,,,,1,,,,,,1,,,1,,,,,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Sound,Tukwila West,6100 South Center Boulevard,,Seattle,WA,98188,2441,King,206-444-7900,,206-302-2300,,http://www.smh.org,47.4632637,-122.256744,MH,2018-07-24 15:33:04.106,1,,,,,,1,,,1,1,1,,,,1,,,,1,1,1,,,,,,1,,,,,,,,1,1,1,1,1,,1,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,,,,,,,,,1,,,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunrise Services Inc,Stanwood,9527 271 Street NW,,Stanwood,WA,98292,,Snohomish,360-926-8490,,,,http://www.sunrisecommunityliving.com,48.2423471,-122.3627477,MH,2018-01-30 14:54:19.971,1,,,,,,1,,,1,,,,1,1,,1,,,1,1,,1,,,,,1,,,,,,,,1,1,,,,,1,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,1,,1,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Valley Cities,Rainier Beach,8444 Rainier Avenue South,,Seattle,WA,98118,,King,253-833-7444,,,,http://www.valleycities.org,47.5266705,-122.2696147,MH,2018-09-18 10:50:30.541,1,,,,,,,1,,1,1,1,1,1,1,1,1,,,1,,1,,,,,,1,,,,,,,,1,1,1,,1,1,,,,,1,1,,,,1,,,,1,,,,1,,1,,,,,,1,1,1,,1,,,,,,1,,1,1,,1,,1,,1,,,,,1,1,1,,,,,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Compass Health,Whatcom,3645 East McLeod Road,,Bellingham,WA,98226,,Whatcom,360-676-2220,,844-822-7609,,http://www.compass.health.org,48.7826479,-122.4279916,MH,2018-08-07 12:42:28.453,1,,,,,,,1,,1,1,1,1,1,1,,1,1,,1,1,,1,,,,,1,,,,,,,,,1,1,1,1,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,1,1,,1,1,,1,1,,1,,,,,1,1,1,,,,,,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Consejo Counseling and Referral Servs,Lakecity Office,2611 NE 125th Street,Suite 145,Seattle,WA,98125,,King,206-461-4880,,,,http://www.consejocounseling.org,47.7188266,-122.2995989,MH,2018-01-26 15:29:14.189,1,,,,,,1,,,1,1,,1,1,1,,1,,,,,,1,,,,,1,,,,,,,,1,1,1,1,1,,1,,,,,1,,1,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,1,1,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Therapeutic Health Services,THS Rainier Branch,5802 Rainier Avenue South,,Seattle,WA,98118,,King,206-723-1980 x2113,,206-323-0930,,http://ths-wa.org,47.550244,-122.277226,MH,2017-02-27 11:25:37,1,,,,,,,1,,1,1,1,1,,1,1,1,,,1,,,1,,,,,1,,,,,,,,1,1,1,,1,,1,1,1,,1,1,1,1,,1,,1,1,1,,,,1,,1,1,1,,,,1,,1,,1,,,,,,1,,1,1,,,1,,,1,,,,,1,1,,,,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Psychiatric Clinic,,11000 Lake City Way NE,,Seattle,WA,98125,,King,206-461-3614,,206-545-2354,,http://www.cpcwa.org/,47.7086911,-122.3009049,MH,2017-02-27 11:25:37,1,,,,,,1,,,1,,1,1,1,,1,1,,,1,,1,,,,,,1,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,1,,,,,,,1,1,1,1,,,,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Ryther,,2400 NE 95th Street,,Seattle,WA,98115,,King,206-525-5050,,206-517-0234,,http://www.ryther.org,47.698205,-122.303383,MH,2017-02-27 11:25:37,1,,,,,,,,1,1,1,1,1,1,1,1,1,1,,1,,1,,,,1,,1,,,,,,,,1,1,,1,1,1,1,1,1,1,,1,,,,,,1,,,1,,,1,1,,,,,,,1,1,,,1,,1,,,,1,,,,,,1,,,,,,,,1,,,,1,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Consejo Counseling and Referral Servs,Seattle Location,3808 South Angeline Street,,Seattle,WA,98118,,King,206-461-4880,,,,http://www.consejocounseling.org,47.5596805,-122.2844759,MH,2018-02-06 11:13:17.264,1,,,,,,1,,,1,1,1,1,1,1,1,1,,,1,1,,1,,,,,1,,,,,,,,1,1,1,1,1,,1,,,,,1,1,,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,1,1,,,,,,,1,1,,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southeast Youth and Family Services,,3722 South Hudson Street,,Seattle,WA,98118,,King,206-721-5542,,,,http://www.seyfs.org,47.5571859,-122.2850968,MH,2018-09-18 10:56:56.306,1,,,,,,,1,,1,1,1,1,1,1,,1,1,,,,,1,,,,1,1,,,,,,,,,1,1,,1,,,,,,,1,,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,,,,,,,,,1,,,,1,,1,1,,,,,1,1,,1,,,,,,,,,,,,,,,,1,1,,,,,
Matumaini Counseling and,Community Center,3714 South Ferdinand Street,,Seattle,WA,98118,,King,206-708-1704,,818-400-5203,,http://matumainicounseling.org,47.5578672,-122.2859021,MH,2017-02-27 11:25:37,1,,,,,,,1,,1,1,1,1,1,1,,1,1,,,,1,,,,,,1,,,,,,,,1,1,,,,,,1,1,,,1,1,1,,1,,1,1,1,,,,,,,,,,,,1,,,,,,1,,,1,1,,,1,,,1,,,1,,,,1,1,1,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunrise Services Inc,Mountlake Terrace,6505 218th Street SW,Suites 6 and 7,Mountlake Terrace,WA,98043,,Snohomish,425-493-5800,,,,http://www.sunrisecommunityliving.com,47.8016188,-122.321277,MH,2018-01-30 13:07:23.568,1,,,,,,1,,,1,,,1,1,1,,1,,,1,,,1,,,,,1,,,,,,,,1,1,,,1,,1,,,,,1,,1,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,1,1,,,1,,1,,1,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Compass Health,Aurora House,20903 70th Avenue West,,Edmonds,WA,98026,,Snohomish,425-672-3333,,888-693-7200,,http://www.compasshealth.org,47.8093249,-122.3269203,MH,2018-03-16 15:21:25.19,1,,,1,,,,,,1,,1,1,,1,,,1,,1,,,1,,,1,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,1,1,1,,,,,,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Therapeutic Health Services,THS Central Youth/Family Services,1901 Martin Luther King Jr Way South,,Seattle,WA,98144,,King,206-322-7676,,,206-726-7585,http://ths-wa.org,47.585904,-122.298586,MH,2017-02-27 11:25:37,1,,,,,,1,,,1,1,1,1,1,1,1,1,1,,1,,1,,,,,,1,,,,,,,,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,,1,1,1,,,,1,,1,1,1,,,,1,,1,,1,,,,,1,1,,1,1,,,1,,,1,,,,,1,1,,1,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Life Care,Solstice Behavioral Health,2600 South Walker Street,,Seattle,WA,98144,,King,206-224-3746,,,,http://www.fulllifecare.org/,47.5836534,-122.2990381,MH,2017-02-27 11:25:37,1,,,,,,1,,,1,,1,1,1,,,1,1,,1,,,1,,,,,1,,,,,,,,1,1,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asian Counseling and Referral Service,,3639 Martin Luther King Jr Way South,,Seattle,WA,98144,,King,206-695-7600,,,,http://www.acrs.org/,47.5708927,-122.2973846,MH,2018-05-11 10:12:43.029,1,,,,,,,1,,1,1,1,1,1,1,1,1,1,,1,,1,,,,,,1,,,,,,,,1,1,1,1,1,,,,,,1,1,,1,,,,,,,,,,1,1,,,,,1,,1,1,1,,1,,1,,,,1,1,1,1,,1,1,1,1,1,,,1,1,1,,1,1,,1,1,1,1,1,1,,,1,,,1,,,,,,,1,1,,,1,1,,,,1,1,,,,,
YMCA Family Services and MH,,2100 24th Avenue South,Suite 260,Seattle,WA,98144,4644,King,206-382-5340,,,,http://www.yfamilyservices.org,47.5842142,-122.3012645,MH,2018-03-30 14:11:28.462,1,,,,,,1,,,1,1,1,1,1,1,1,1,,,1,,1,,,,,,1,,,,,,,,1,1,,,1,,1,1,,,1,1,,1,,1,,,,1,,,,1,1,,,,1,,,1,1,,,1,,1,,,1,1,,,,1,,1,1,1,,,,,,1,,,,1,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Seattle Childrens Hospital,Odessa Brown Childrens Clinic,2101 East Yesler Way,,Seattle,WA,98122,,King,206-987-7210,,,,http://,47.6013037,-122.304391,MH,2017-02-27 11:25:37,1,,,,,,1,,,1,1,,1,,1,,1,,,1,,,1,,,,,1,,,,,,,,1,1,1,1,1,1,1,1,1,,1,1,1,1,,,,,1,1,1,,,,1,,,1,,,,1,1,1,,1,1,1,1,,,1,1,,1,1,,1,1,1,1,1,,,,1,1,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swedish Edmonds Hospital,,21601 76th Avenue West,,Edmonds,WA,98026,,Snohomish,425-640-4000 x4988,,425-640-4981,,http://www.swedish.org/services/behavioral-health/partial-hospitalization-program,47.8033101,-122.334539,MH,2018-08-22 09:54:30.179,1,1,,,,,,,,1,,1,1,1,1,,,1,,1,1,1,,,1,,1,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,1,1,1,,,1,,,,1,,,,,,,,,,1,,,,,,,,1,1,,,1,1,1,,1,1,,1,1,,1,,,,,1,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic Street Center,,2103 South Atlantic Street,,Seattle,WA,98144,,King,206-329-2050,Intakes,206-329-2050 x3913,206-329-2050 x3900,http://www.atlanticstreet.org,47.5893845,-122.3044765,MH,2017-02-27 11:25:37,1,,,,,,,1,,1,1,1,1,1,,,1,1,,1,,1,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,,,,,,1,1,1,,,,,,1,1,1,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,
Seattle Behav Consulting and Ther llc,,4746 11th Avenue NE,Suite 102,Seattle,WA,98105,,King,206-535-8876,,,,http://,47.6645505,-122.3160382,MH,2018-09-05 12:37:01.46,1,,,,,,1,,,,,1,1,,,,,,,,,1,,,,,,1,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Lutheran Comm Servs Northwest,,4040 South 188th Street,Suite 200,Seattle,WA,98188,,King,206-816-3253,,,,http://www.lcsnw.org,47.4346828,-122.2824737,MH,2018-03-30 14:11:25.709,1,,,,,,1,,,1,,1,1,,,,1,,,1,,1,,,,,,1,,,,,,,,,1,,1,,,1,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,1,1,1,,,1,,,,,1,1,,,,1,,1,,,,,,1,,,,,,,
Sound,Metro,1600 East Olive Street,,Seattle,WA,98122,,King,206-302-2200,,206-302-2300,,http://www.smh.org,47.6167509,-122.3104599,MH,2018-07-24 15:29:28.977,1,,,,,,1,,,1,1,1,1,,,1,,,,1,1,1,,,,,,1,,,,,,,,1,1,1,1,1,,1,,,,,1,,,,1,,1,,1,,,,1,,,,,1,,,1,,,,1,,,,,1,1,,,1,,,,1,,,,,,,1,,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Family Services Association,,8172 Magnolia Avenue,,Riverside,CA,92504,,Riverside,951-509-8733,,,,http://fsaca.org,33.933787,-117.421506,MH,2017-02-27 11:25:37,1,,,,,,,1,,1,1,1,1,1,1,,1,,,,,,1,,,,,1,,,,,,,,1,,,1,,,1,1,,,1,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,1,1,,,1,,,1,,,,,,,,,1,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swedish Medical Center,Cherry Hill Campus,500 17th Avenue,,Seattle,WA,98122,5711,King,206-320-2000,Intakes,206-320-5073,206-320-2230,http://www.swedish.org,47.6072783,-122.3101639,MH,2017-02-27 11:25:37,1,1,,,,,,,,1,,1,1,1,1,1,1,1,1,1,,1,,,1,,,,,,,,,,,1,1,1,1,1,1,1,,,,1,,,,,1,,,,1,,,,1,,,,,,1,,,,1,,,,,,,1,,1,1,,,,,,,,,1,1,,1,1,,,,1,,,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Pioneer Counseling Services Seattle,Pioneer Human Services,901 Rainier Avenue South,,Seattle,WA,98144,,King,206-470-3856,,,,http://pioneerhumanservices.org/treatment/mental/,47.5939748,-122.3106219,MH,2018-03-08 10:02:15.858,1,,,,,,,1,,1,,1,1,1,,,,,,1,,,1,,,,,1,,,,,,,,1,1,,1,,,1,,1,,,,,,,1,,,,1,1,,,1,,,,,1,,,,,,,,,,,1,,1,,1,1,,,,1,,,,,,,,,,1,,,,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Community Psychiatric Clinic,Cascade Hall,204 NE 94th Street,,Seattle,WA,98115,,King,206-461-4580,,,,http://www.cpcwa.org,47.697078,-122.326947,MH,2017-02-27 11:25:37,1,,,1,,,,,,1,,1,1,1,,,1,,,1,,1,,,,1,,,,,,,,,,1,1,1,,,,1,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Seattle Division,VA Puget Sound Healthcare System,1660 South Columbian Way,,Seattle,WA,98108,1532,King,206-762-1010,,206-764-2007,,http://www.mentalhealth.va.gov/,47.563062,-122.308231,MH,2018-03-07 17:18:42.709,1,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,1,1,,1,,,,,,1,,,1,1,1,1,1,,,,,1,,1,1,1,,,1,,,,1,1,1,1,1,1,,,1,,1,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Sound,Broadway,600 Broadway,Suite 170,Seattle,WA,98122,,King,206-302-2600,,206-302-2300,,http://,47.6078691,-122.3196562,MH,2018-07-24 15:24:48.499,1,,,,,,1,,,1,1,1,1,,,1,,,,1,1,1,,,,,,1,,,,,,,,1,1,1,1,1,,1,,,,,1,,,,1,,1,,1,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKRON Corporation of Greater Seattle,Meridian Center,10303 Meridian Avenue North,Suite 204,Seattle,WA,98133,,King,206-420-7949,,,,http://www.seattle.ikron.org,47.703404,-122.3342328,MH,2018-02-21 09:59:11.123,1,,,,,,,1,,1,,1,1,1,,1,,,,,,,1,,,,,1,,,,,,,,1,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,1,,,,1,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Valley Cities,Meridian,10521 Meridian Avenue North,,Seattle,WA,98133,,King,253-833-7444,Intakes,253-833-1444,206-296-4990,http://www.valleycities.org,47.7059852,-122.3346167,MH,2018-09-18 10:50:45.71,1,,,,,,,1,,1,1,1,1,1,,1,1,1,,1,1,1,,,,,,1,,,,,,,,1,1,1,,1,1,,,,,1,1,,,,1,1,,,1,,,,1,1,1,1,1,1,1,,1,1,1,,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,,1,,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Northwest Hospital,Behavioral Health Geropsych,1550 North 115th Street,,Seattle,WA,98133,,King,206-668-1823,,,,http://www.nwhospital.org/services/gero_main.asp,47.7146036,-122.3372047,MH,2017-02-27 11:25:37,1,1,,,,,,,,1,,1,1,,1,,1,1,1,1,,1,,,1,,,1,,,,,,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,,,,1,1,1,1,1,1,1,1,,,1,1,,,,,,,,,,1,1,1,,1,,,1,1,1,1,1,,,,1,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Endless Potential,,2110 Iron Street,,Bellingham,WA,98225,,Whatcom,360-930-6063,,,,http://,48.7580729,-122.4658732,MH,2018-07-24 15:24:00.018,1,,,,,,1,,,,,,1,,1,,,1,,,,1,,,,,,1,,,,,,,,,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Therapeutic Health Services,,1116 Summit Avenue,,Seattle,WA,98101,,King,206-723-1980,,206-323-0930 x0,,http://ths-wa.org,47.6115993,-122.3238161,MH,2017-02-27 11:25:37,1,,,,,,,1,,1,1,1,1,1,1,1,1,,,1,,1,,,,,,1,,,,,,,,1,1,1,1,1,1,1,,1,,1,1,1,1,,1,,1,1,1,,,,1,,1,1,1,,,,1,,1,,1,,,,,,1,,1,1,,,1,,,1,,,,,1,1,,,,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harborview Medical Center,Outpatient Behavioral Health,325 9th Avenue,Box 359797,Seattle,WA,98104,,King,206-744-9600,,,,http://,47.603442,-122.323563,MH,2017-02-27 11:25:37,1,,,,,,1,,,1,1,1,1,1,,1,1,,,1,,1,,,,,,1,,,,1,,,,1,1,1,1,1,1,1,,1,,,1,,1,,,1,,,1,,,,1,,,,,,1,,,,1,,,,,,,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sea Mar Behavioral Health/Seattle,Outpatient Behavioral Health,10001 17th Place South,,Seattle,WA,98168,1615,King,206-766-6976,,,,http://www.seamar.org,47.5144156,-122.310594,MH,2018-05-08 14:26:00.25,1,,,,,,1,,,1,1,1,1,1,1,,1,1,,1,,1,,,,,,1,,,,,,,,1,1,,,1,1,,,,,1,1,,,,1,1,1,1,1,1,,,,1,,,,,1,,,,,,,,,,,,1,,,1,1,1,1,,,1,,,,,1,1,,,,1,,1,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
Harborview Medical Center,Inpatient Psychiatry,325 9th Avenue,,Seattle,WA,98104,,King,206-744-3000,,206-744-4464,,http://www.harborview.org,47.6039621,-122.3241065,MH,2018-02-22 16:45:48.379,1,1,,,,,,,,,,1,1,1,1,1,1,,1,1,,1,,,1,,,,,,,1,,,,1,1,1,1,1,1,1,,,,1,1,,,1,,1,,,1,,,,1,,,,,,,,,,1,,,,,,,,1,,1,,1,1,,,,,,1,1,1,1,1,,,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seattle Counseling Service,,1216 Pine Street,Suite 300,Seattle,WA,98101,1959,King,206-323-1768,,,,http://www.seattlecounseling.org,47.6154864,-122.3282754,MH,2017-02-27 11:25:37,1,,,,,,1,,,1,1,1,1,,,1,1,,,1,,1,,,,,,1,,,,,,,,1,1,1,1,1,,1,,,,,1,,,,1,,1,,1,,,,,1,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,1,,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Unity Care Northwest,,1616 Cornwall Avenue,Suite 205,Bellingham,WA,98225,,Whatcom,360-676-6177,,,,http://www.unitycarenw.org,48.7535724,-122.4740979,MH,2017-02-27 11:25:37,1,,,,,,,1,,1,,1,1,1,1,,1,1,,1,,,1,,,,,1,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,1,1,1,1,1,,,,1,1,,,,,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sea Mar BH/Des Moines ,Sea Mar Community Health Centers,2781 South 242nd Street,,Seattle,WA,98198,,King,206-212-4500,,,206-764-8019,http://www.seamarchc.org,47.3843635,-122.2982757,MH,2018-05-08 14:19:04.154,1,,,,,,1,,,1,1,1,1,,1,,1,1,,1,,1,,,,,,1,,,,,,,,1,1,,1,1,,1,1,1,1,1,1,1,1,,,,1,1,1,1,,,,,,,,,,,1,1,1,,1,,1,,,,1,,,1,,1,1,1,,1,,,,,1,1,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downtown Emergency Service Ctr,,515 3rd Avenue,,Seattle,WA,98104,,King,206-464-1570,Intakes,206-464-6454,206-441-6043,http://www.desc.org,47.6023952,-122.331355,MH,2018-05-08 14:20:45.32,1,,,,,,1,,,1,,1,,1,,1,1,,,1,,,1,,,,,1,,,,,,,,1,1,,,,,1,,,,,1,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,,1,,,1,,,1,1,1,1,,,1,1,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Downtown Emergency Service Ctr,James Street Clinical Services,216 James Street,,Seattle,WA,98104,,King,206-464-6454,,,206-441-3043,http://www.desc.org,47.6027849,-122.331969,MH,2018-05-14 14:24:33.009,1,,,,,,1,,,1,,1,1,1,,1,1,1,,1,,,1,,,,,1,,,,,,,,1,1,,,,,1,,,,,1,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,,,1,,1,,,,1,1,1,1,,,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunrise Services Inc,Bellingham,1515 Cornwall Avenue,,Bellingham,WA,98225,,Whatcom,360-746-7200,,,,http://www.sunrisecommunityliving.com,48.7525221,-122.4758937,MH,2018-01-30 13:11:12.051,1,,,,,,1,,,1,,1,1,1,,,1,,,1,1,,1,,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Psychiatric Clinic,Wallingford,4120 Stone Way North,,Seattle,WA,98103,,King,206-461-3707,Intakes,206-545-2354,206-461-3614,http://www.cpcwa.org,47.657821,-122.341952,MH,2017-02-27 11:25:37,1,,,,,,1,,,1,,1,1,1,,1,1,1,,1,,1,,,,,,1,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,1,1,,,,,,,1,1,1,1,,,,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
