County Name,Rate or Count,Type of Drug Class,Type of Rate or Count Measure,Time Measure,Year,Time Period,Quarter Date Start,County Code Number,County Code Text,State FIPS Code,County FIPS Code,Latitude/Longitude
BERKS,54523,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,6,6,42,11,"(40.4193963513, -75.9307732705)"
BLAIR,32977,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,7,7,42,13,"(40.4855502384, -78.349076871)"
BRADFORD,10779,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,8,8,42,15,"(41.7911781401, -76.5182562384)"
BUCKS,92340,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,9,9,42,17,"(40.335011331, -75.1129124111)"
BUTLER,36825,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,10,10,42,19,"(40.9108318483, -79.9171177889)"
CAMBRIA,30634,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,11,11,42,21,"(40.4912749067, -78.7189417385)"
CAMERON,901,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,12,12,42,23,"(41.4388026531, -78.2091693241)"
CARBON,10895,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,13,13,42,25,"(40.9193670081, -75.7110703866)"
CENTRE,16059,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,14,14,42,27,"(40.9193135008, -77.8250011212)"
CHESTER,61850,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,15,15,42,29,"(39.9748705566, -75.7562649818)"
CLARION,5719,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,16,16,42,31,"(41.1927912877, -79.4248360769)"
CLEARFIELD,14144,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,17,17,42,33,"(41.0004290024, -78.4755834299)"
CLINTON,7490,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,18,18,42,35,"(41.2328627374, -77.6428376046)"
COLUMBIA,12820,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,19,19,42,37,"(41.0491208559, -76.4100217975)"
CRAWFORD,19642,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,20,20,42,39,"(41.6854690692, -80.1132108295)"
CUMBERLAND,39329,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,21,21,42,41,"(40.167598388, -77.268662705)"
DAUPHIN,42243,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,22,22,42,43,"(40.4197463597, -76.7796056802)"
DELAWARE,89006,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,23,23,42,45,"(39.9165786652, -75.4062771212)"
ELK,5544,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,24,24,42,47,"(41.4281941606, -78.6494771322)"
ERIE,51906,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,25,25,42,49,"(41.9941378702, -80.0407591036)"
FAYETTE,29490,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,26,26,42,51,"(39.919447803, -79.6518963464)"
FOREST,717,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,27,27,42,53,"(41.5135787577, -79.2378099483)"
FRANKLIN,22030,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,28,28,42,55,"(39.9278619704, -77.7239884483)"
FULTON,2406,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,29,29,42,57,"(39.9248751086, -78.1148504535)"
GREENE,6560,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,30,30,42,59,"(39.8548039342, -80.2294381655)"
HUNTINGDON,5430,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,31,31,42,61,"(40.4161050032, -77.9827661036)"
INDIANA,19711,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,32,32,42,63,"(40.6529549748, -79.0933349286)"
JEFFERSON,9827,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,33,33,42,65,"(41.1313909115, -79.0010181419)"
JUNIATA,2965,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,34,34,42,67,"(40.5343300836, -77.405775001)"
LACKAWANNA,53204,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,35,35,42,69,"(41.4391006428, -75.6121834524)"
LANCASTER,70736,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,36,36,42,71,"(40.0459079619, -76.2513876838)"
LAWRENCE,16790,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,37,37,42,73,"(40.9932503514, -80.3375411446)"
LEBANON,22024,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,38,38,42,75,"(40.3675970024, -76.4618257486)"
LEHIGH,66089,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,39,39,42,77,"(40.6146479416, -75.6009948118)"
LUZERNE,64695,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,40,40,42,79,"(41.1783643884, -75.991996098)"
LYCOMING,23474,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,41,41,42,81,"(41.3445979226, -77.069424568)"
MCKEAN,8335,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,42,42,42,83,"(41.810370736, -78.5712201998)"
MERCER,26768,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,43,43,42,85,"(41.302377765, -80.2600941079)"
MIFFLIN,8722,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,44,44,42,87,"(40.6127492804, -77.6200308901)"
MONROE,25976,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,45,45,42,89,"(41.0609178653, -75.3408360302)"
MONTGOMERY,133681,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,46,46,42,91,"(40.209898739, -75.3725200072)"
MONTOUR,5160,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,47,47,42,93,"(41.0280182438, -76.6647052668)"
NORTHAMPTON,45596,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,48,48,42,95,"(40.754595404, -75.3126372576)"
NORTHUMBERLAND,17908,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,49,49,42,97,"(40.8515092572, -76.7118842273)"
PENNSYLVANIA,2157221,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,0,0,42,0,"(39.346129, -75.167756)"
PERRY,5327,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,50,50,42,99,"(40.4041531744, -77.2590738496)"
PHILADELPHIA,231375,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,51,51,42,101,"(40.0044435384, -75.140236002)"
PIKE,6362,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,52,52,42,103,"(41.332571995, -75.0327092448)"
POTTER,2189,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,53,53,42,105,"(41.7442064382, -77.8987922939)"
SCHUYLKILL,26160,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,54,54,42,107,"(40.707512431, -76.223323851)"
SNYDER,5485,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,55,55,42,109,"(40.7711373692, -77.0725596804)"
SOMERSET,11271,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,56,56,42,111,"(39.9714629901, -79.0310020611)"
SULLIVAN,561,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,57,57,42,113,"(41.4480993958, -76.5147922046)"
SUSQUEHANNA,5174,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,58,58,42,115,"(41.8205685982, -75.8025030296)"
TIOGA,5944,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,59,59,42,117,"(41.7733383358, -77.2578807579)"
UNION,6225,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,60,60,42,119,"(40.9647313096, -77.0641580308)"
VENANGO,9150,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,61,61,42,121,"(41.4034125863, -79.7628656104)"
CRAWFORD,20931,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,20,20,42,39,"(41.6854690692, -80.1132108295)"
WARREN,6526,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,62,62,42,123,"(41.8167523652, -79.278581578)"
WASHINGTON,35980,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,63,63,42,125,"(40.1910966345, -80.2518008276)"
WAYNE,8709,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,64,64,42,127,"(41.6496980525, -75.3051535022)"
WESTMORELAND,73664,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,65,65,42,129,"(40.3103149985, -79.471341176)"
WYOMING,4313,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,66,66,42,131,"(41.5189248803, -76.0181300338)"
YORK,58924,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations,Quarterly Counts,2017,2017 Q4,10/1/2017,67,67,42,133,"(39.9219253124, -76.7257605231)"
ADAMS,11075,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,1,1,42,1,"(39.8720956503, -77.2222427076)"
ALLEGHENY,291790,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,2,2,42,3,"(40.4673554298, -79.9861984282)"
ARMSTRONG,14509,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,3,3,42,5,"(40.8150952555, -79.4731689893)"
BEAVER,39138,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,4,4,42,7,"(40.6834924548, -80.3510735648)"
BEDFORD,7151,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,5,5,42,9,"(40.0073753643, -78.4911647381)"
BERKS,56661,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,6,6,42,11,"(40.4193963513, -75.9307732705)"
BLAIR,38200,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,7,7,42,13,"(40.4855502384, -78.349076871)"
BRADFORD,11324,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,8,8,42,15,"(41.7911781401, -76.5182562384)"
BUCKS,99043,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,9,9,42,17,"(40.335011331, -75.1129124111)"
BUTLER,41805,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,10,10,42,19,"(40.9108318483, -79.9171177889)"
CAMBRIA,35765,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,11,11,42,21,"(40.4912749067, -78.7189417385)"
CAMERON,852,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,12,12,42,23,"(41.4388026531, -78.2091693241)"
CARBON,9976,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,13,13,42,25,"(40.9193670081, -75.7110703866)"
CENTRE,17569,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,14,14,42,27,"(40.9193135008, -77.8250011212)"
CHESTER,62515,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,15,15,42,29,"(39.9748705566, -75.7562649818)"
CLARION,6204,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,16,16,42,31,"(41.1927912877, -79.4248360769)"
CLEARFIELD,14526,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,17,17,42,33,"(41.0004290024, -78.4755834299)"
CLINTON,9200,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,18,18,42,35,"(41.2328627374, -77.6428376046)"
COLUMBIA,12858,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,19,19,42,37,"(41.0491208559, -76.4100217975)"
CUMBERLAND,39529,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,21,21,42,41,"(40.167598388, -77.268662705)"
DAUPHIN,43474,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,22,22,42,43,"(40.4197463597, -76.7796056802)"
DELAWARE,91449,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,23,23,42,45,"(39.9165786652, -75.4062771212)"
ELK,6632,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,24,24,42,47,"(41.4281941606, -78.6494771322)"
ERIE,56751,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,25,25,42,49,"(41.9941378702, -80.0407591036)"
FAYETTE,35387,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,26,26,42,51,"(39.919447803, -79.6518963464)"
FOREST,659,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,27,27,42,53,"(41.5135787577, -79.2378099483)"
FRANKLIN,23653,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,28,28,42,55,"(39.9278619704, -77.7239884483)"
FULTON,2888,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,29,29,42,57,"(39.9248751086, -78.1148504535)"
GREENE,7307,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,30,30,42,59,"(39.8548039342, -80.2294381655)"
HUNTINGDON,5834,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,31,31,42,61,"(40.4161050032, -77.9827661036)"
INDIANA,21518,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,32,32,42,63,"(40.6529549748, -79.0933349286)"
JEFFERSON,10378,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,33,33,42,65,"(41.1313909115, -79.0010181419)"
JUNIATA,2979,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,34,34,42,67,"(40.5343300836, -77.405775001)"
LACKAWANNA,66132,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,35,35,42,69,"(41.4391006428, -75.6121834524)"
LANCASTER,71599,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,36,36,42,71,"(40.0459079619, -76.2513876838)"
LAWRENCE,18753,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,37,37,42,73,"(40.9932503514, -80.3375411446)"
LEBANON,22674,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,38,38,42,75,"(40.3675970024, -76.4618257486)"
LEHIGH,65868,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,39,39,42,77,"(40.6146479416, -75.6009948118)"
LUZERNE,74845,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,40,40,42,79,"(41.1783643884, -75.991996098)"
LYCOMING,25815,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,41,41,42,81,"(41.3445979226, -77.069424568)"
MCKEAN,8414,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,42,42,42,83,"(41.810370736, -78.5712201998)"
MERCER,28223,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,43,43,42,85,"(41.302377765, -80.2600941079)"
MIFFLIN,10023,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,44,44,42,87,"(40.6127492804, -77.6200308901)"
MONROE,26995,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,45,45,42,89,"(41.0609178653, -75.3408360302)"
MONTGOMERY,136931,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,46,46,42,91,"(40.209898739, -75.3725200072)"
MONTOUR,5360,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,47,47,42,93,"(41.0280182438, -76.6647052668)"
NORTHAMPTON,50154,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,48,48,42,95,"(40.754595404, -75.3126372576)"
NORTHUMBERLAND,18246,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,49,49,42,97,"(40.8515092572, -76.7118842273)"
PENNSYLVANIA,2318806,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,0,0,42,0,"(39.346129, -75.167756)"
PERRY,5355,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,50,50,42,99,"(40.4041531744, -77.2590738496)"
PHILADELPHIA,238778,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,51,51,42,101,"(40.0044435384, -75.140236002)"
PIKE,6736,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,52,52,42,103,"(41.332571995, -75.0327092448)"
POTTER,2098,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,53,53,42,105,"(41.7442064382, -77.8987922939)"
SCHUYLKILL,27222,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,54,54,42,107,"(40.707512431, -76.223323851)"
SNYDER,5571,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,55,55,42,109,"(40.7711373692, -77.0725596804)"
SOMERSET,12558,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,56,56,42,111,"(39.9714629901, -79.0310020611)"
SULLIVAN,525,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,57,57,42,113,"(41.4480993958, -76.5147922046)"
SUSQUEHANNA,5578,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,58,58,42,115,"(41.8205685982, -75.8025030296)"
TIOGA,6206,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,59,59,42,117,"(41.7733383358, -77.2578807579)"
UNION,6266,Opioids (All Schedules),Number of Dispensations,Quarterly Counts,2018,2018 Q1,1/1/2018,60,60,42,119,"(40.9647313096, -77.0641580308)"
